Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
2582,2019-01-02 04:47:52,2383461948823908,Parisian and Sons,gas_transport,66.82,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,e7888c2943801ffc6e0aa76f32147b34,1325479672,43.799608,-71.29943,0,3883
2583,2019-01-02 04:48:20,2576709887791552,"Schuppe, Nolan and Hoeger",shopping_pos,6.6,Joseph,Morgan,M,126 Underwood Drive,San Diego,CA,92128,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05,e98bb041f7e34a1205d687e93ace7abf,1325479700,33.616805,-116.465569,0,92260
2584,2019-01-02 04:49:01,5359543825610251,"Reilly, Heaney and Cole",gas_transport,58.69,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,77911f8f5cc054bc1f8da3cb3301f23c,1325479741,44.937531,-111.31164,0,
2585,2019-01-02 04:54:52,4988304376504,Corwin-Collins,gas_transport,41.61,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,320555ecbf58122a9de469327ae169cf,1325480092,41.403023,-73.759486,0,10541
2586,2019-01-02 04:55:30,4348786085525522,"Bernier, Volkman and Hoeger",misc_net,98.94,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,2855010a46ea8a52346c5bb66a80828c,1325480130,44.859211,-89.320467,0,54440
2587,2019-01-02 04:56:20,3597337756918966,Kilback Group,food_dining,97.66,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952-03-08,ea37a99f6a4c6afbf101a3655712b2d1,1325480180,39.730536,-76.560568,0,17363
2588,2019-01-02 04:57:24,4.31136832662142E+018,Auer-Mosciski,grocery_pos,103.81,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,1969-09-21,d432a13c096db03a636fd296a0261d7e,1325480244,41.339717,-102.612124,0,
2589,2019-01-02 04:58:11,213157767990030,McGlynn-Heathcote,misc_net,27.31,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,33396ed3e877e9cc541477c2f0b6272d,1325480291,42.342707,-109.953708,0,
2590,2019-01-02 05:01:05,180081032825079,Friesen Inc,shopping_pos,6.79,Connie,Carroll,F,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,1955-04-03,80021ef55c3cee3374d48e8dc9d453c9,1325480465,34.956331,-91.118564,0,72392
2591,2019-01-02 05:02:02,375904527651269,"Monahan, Bogisich and Ledner",misc_pos,5.77,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,5a80ebf66717b9d9386dbc744d03c8e7,1325480522,39.668536,-98.149232,0,66949
2592,2019-01-02 05:03:36,180046765320457,Jaskolski-Vandervort,misc_net,7.89,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,586515ebd8fd85eef212b90af5615e06,1325480616,41.703445,-81.399426,0,44060
2593,2019-01-02 05:04:47,4824023901222438,"Streich, Hansen and Veum",gas_transport,92.08,Christina,Nelson,F,1233 Sutton Road Suite 701,Bynum,TX,76631,31.9907,-96.9837,522,Commercial/residential surveyor,1946-03-21,0aea86e5ed1123cfa408ba48f3acd68f,1325480687,32.508525,-97.24098,0,76028
2594,2019-01-02 05:05:37,4788103653396,Strosin-Cruickshank,grocery_pos,85.79,Kristin,Williams,F,36366 Smith Road,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,461ec572ea1645a07a8308cdd0f53bf3,1325480737,39.864514,-83.563268,0,45369
2595,2019-01-02 05:05:39,3567879740649740,Thiel PLC,misc_pos,5.61,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,3fea8025a279f91b9b6e4f1443fd91a7,1325480739,43.563036,-76.45585,0,13126
2596,2019-01-02 05:06:29,3558652751678952,Hintz-Bruen,grocery_net,96.09,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,ed207c4c9114e836ac78ce477d3919aa,1325480789,32.676434,-94.321012,0,75657
2597,2019-01-02 05:08:30,502012776709,Cole PLC,grocery_pos,105.05,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,d662f8a9ad9585630538204438e35cb5,1325480910,42.155112,-75.182752,0,13856
2598,2019-01-02 05:08:33,38947654498698,Hackett-Lueilwitz,grocery_pos,100.74,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.503,321,"Copywriter, advertising",1979-06-24,636fe161c3bd0f8c0cbef0f412f9ccf3,1325480913,38.928219,-82.898762,0,45653
2599,2019-01-02 05:10:58,570273151375,"Streich, Hansen and Veum",gas_transport,70.45,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",1965-02-03,776ee8a6aad225caae9c7f1568c7765d,1325481058,31.932312,-82.544596,0,31539
2600,2019-01-02 05:11:59,3565423334076143,Friesen-Stamm,gas_transport,78.75,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,c1b4a493c3c668701c351871f73ed0b9,1325481119,39.163504,-87.822675,0,62413
2601,2019-01-02 05:14:08,583699482621,Donnelly PLC,misc_net,1.1,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,69b6c3fb98fb6d02ee13662e9b7e732f,1325481248,45.332091,-89.83592,0,54442
2602,2019-01-02 05:14:14,4247921790666,Christiansen-Gusikowski,misc_pos,1.48,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,6a9f48b577fbb953591bb77497354833,1325481254,39.656609,-83.10031,0,43164
2603,2019-01-02 05:14:58,4.95858967158273E+018,O'Hara-Wilderman,food_dining,37.8,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,16c62121d36ad0b6d2d37885eabcb313,1325481298,39.505067,-77.598965,0,21773
2604,2019-01-02 05:16:32,4.45773299708632E+018,Roob LLC,grocery_net,46.42,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,bbe9d9e02f71e4c6fba6f79c0396267a,1325481392,38.192747,-120.148859,0,95335
2605,2019-01-02 05:16:43,3590736522064285,Pacocha-O'Reilly,grocery_pos,201.88,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,362fe3157bec820beb96d6d23dc31c1f,1325481403,34.011222,-92.763501,0,71763
2606,2019-01-02 05:22:36,4708992452821239,"Christiansen, Goyette and Schamberger",gas_transport,70.29,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,b5debc63c061ab2973ee5629c7b72a24,1325481756,35.649292,-91.649211,0,72534
2607,2019-01-02 05:23:40,4.31958448020499E+018,Hackett-Lueilwitz,grocery_pos,135.71,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,f9e3de9d94f26f7cee5836e0bf75c4ce,1325481820,38.137193,-82.249016,0,25557
2608,2019-01-02 05:29:46,4.48825884770523E+018,"Towne, Greenholt and Koepp",shopping_net,1.34,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,1929-08-23,3777053424681eb8480f7063366f075b,1325482186,34.035818,-81.675798,0,29138
2609,2019-01-02 05:32:08,377234009633447,"Casper, Hand and Zulauf",grocery_pos,102.09,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,bb4ee6e4832145ec1e3ab760c3d14a48,1325482328,39.004711,-77.970684,0,20130
2610,2019-01-02 05:37:50,4642894980163,"Goldner, Kovacek and Abbott",grocery_pos,43.87,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,6a1bfa193caef367b056d0ce643e383e,1325482670,40.053203,-94.522726,0,64463
2611,2019-01-02 05:38:07,3514897282719543,"Turner, Ruecker and Parisian",misc_pos,6.34,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,43419961778173b1aa46177d60d563a0,1325482687,42.958228,-76.360875,0,13108
2612,2019-01-02 05:40:21,4.04009997406307E+018,"Romaguera, Cruickshank and Greenholt",shopping_net,84.49,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,1983-03-20,4a6080cf5a666465d72bde7ce2667d0b,1325482821,48.175856,-101.820705,0,
2613,2019-01-02 05:40:37,4.71082643816485E+018,Parisian and Sons,gas_transport,72.51,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,6daf9cdcb8e7867ea3584e5fde3ff67d,1325482837,47.910294,-109.298614,0,59535
2614,2019-01-02 05:42:11,30030380240193,"Mosciski, Ziemann and Farrell",shopping_net,86.02,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,b1c749dd96ba62ef672003d59279df73,1325482931,29.739562,-98.779288,0,78006
2615,2019-01-02 05:42:17,378858024506425,Dibbert-Green,entertainment,10.29,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,180118dd549dd9267d3d667e8fc481ba,1325482937,33.412776,-111.376321,0,85218
2616,2019-01-02 05:43:42,4900628639996,"Rowe, Batz and Goodwin",grocery_pos,77.66,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,528b920e4263b1ca97272635d6807f8d,1325483022,34.732399,-118.468582,0,93536
2617,2019-01-02 05:45:25,2252055259910912,Kutch and Sons,grocery_pos,98.1,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,1991-08-19,c962b3abe6830be9f60c33d7c908beef,1325483125,43.81532,-90.084346,0,53948
2618,2019-01-02 05:46:23,3559160581764413,"Morissette, Weber and Wiegand",grocery_net,48.99,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,c9b2be6c09a8e967ed29e1e97dcb23df,1325483183,42.97009,-79.117669,0,14072
2619,2019-01-02 05:53:07,3517814635263522,"Kutch, Hermiston and Farrell",gas_transport,63.15,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,cc0763b3456913811c101d0b5b6a5ed6,1325483587,37.724275,-79.91363,0,24426
2620,2019-01-02 05:53:18,4.50253952680943E+018,Prohaska-Murray,gas_transport,66.03,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,fd1fce859106963948a1fafa394253e9,1325483598,36.509995,-90.879986,0,72444
2621,2019-01-02 05:54:22,4.64684558149034E+018,Dickinson-Rempel,misc_pos,2.11,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,3cb64ce548dbb24936c97b8db26fd5c8,1325483662,39.88414,-72.164012,0,
2622,2019-01-02 05:56:42,6515067575568369,"Mosciski, Gislason and Mertz",grocery_pos,55.04,Kevin,Pena,M,2674 Bentley Radial,Damascus,VA,24236,36.6403,-81.7776,3085,Land/geomatics surveyor,1990-10-15,ee462baa67fe3f72a08556549a18b876,1325483802,37.599564,-82.154833,0,41544
2623,2019-01-02 05:57:59,4.76942668392406E+018,"Rippin, Kub and Mann",misc_net,1.46,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,603a68e9c1e5d4f676ee8db3e3139921,1325483879,39.695349,-76.489314,0,17352
2624,2019-01-02 05:58:00,4124536010991657,Ruecker Group,misc_net,2.85,Sydney,Montoya,F,265 Christian Summit Suite 231,Fairhope,AL,36532,30.5012,-87.8835,27829,"Presenter, broadcasting",1954-07-21,4d3699a5a7486f6242ce6d25589df224,1325483880,31.427155,-88.746366,0,
2625,2019-01-02 05:58:22,6597888193422452,"Kihn, Abernathy and Douglas",shopping_net,1.19,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,a3ad3e1b0fa955d75090085bbbd28e1f,1325483902,33.416765,-98.804625,0,76374
2626,2019-01-02 05:58:40,3526826139003047,"Goyette, Howell and Collier",shopping_pos,27.73,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.017,1126,Furniture designer,1955-07-06,ad6c23084aa39f8cf8331f4fabac45dd,1325483920,43.527558,-85.916818,0,49412
2627,2019-01-02 05:58:48,3586008444788268,Gislason Group,misc_pos,263.68,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,5730dfd11a96c6b5d1eff6e3b8fdbfc3,1325483928,47.229871,-122.239142,0,98390
2628,2019-01-02 06:01:31,4.64684558149034E+018,"Johnston, Nikolaus and Maggio",grocery_net,63.33,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,8874e027b4f7759c48f7fabd93af7795,1325484091,41.373848,-73.698892,0,10541
2629,2019-01-02 06:01:41,213161231269724,"Bernier, Streich and Jewess",grocery_net,51.06,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,828c35dce4f3807e38e07a7119a6a14e,1325484101,33.136986,-85.025315,0,30230
2630,2019-01-02 06:02:05,30143713661454,"Mosciski, Ziemann and Farrell",shopping_net,5.27,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,cd1a166b2f8d81794b651ebbc6a9426a,1325484125,49.092078,-96.768767,0,
2631,2019-01-02 06:03:59,4538566639857,Heller-Langosh,gas_transport,73.28,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74,13835,"Programmer, multimedia",1967-05-28,4ef8a1a8b2aa93578c658e6c65f03b3d,1325484239,40.101433,-73.595745,0,
2632,2019-01-02 06:04:43,30407675418785,Berge LLC,gas_transport,79.01,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,ffb645eb8210ac9bd30b102b64b12ca1,1325484283,41.380071,-76.16344,0,18636
2633,2019-01-02 06:08:43,3593118134380341,Emard Inc,gas_transport,44.45,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,7ccd7be7c393a7f16a6927b543754dcf,1325484523,44.036855,-66.967742,0,
2634,2019-01-02 06:09:23,2712209726293386,Hudson-Ratke,grocery_pos,210.76,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,655aa10cf2db6ff578df886de6aaad7b,1325484563,30.849225,-91.354235,0,70775
2635,2019-01-02 06:11:04,3596357274378601,Klocko LLC,misc_net,727.3,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,d86eb9548a3fff0477664d153c50f9ee,1325484664,41.966633,-77.488004,0,16918
2636,2019-01-02 06:11:53,3587044315915002,Ankunding LLC,shopping_net,90.82,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,9fcb534427ec03dd5ab257115a2bf05e,1325484713,35.374296,-89.950671,0,38053
2637,2019-01-02 06:13:00,38530489946071,Goodwin-Nitzsche,grocery_pos,107.32,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,cb3246a59f5fa00c1ad983e4d8e95409,1325484780,34.962673,-81.694768,0,29372
2638,2019-01-02 06:13:45,342952484382519,"Lind, Huel and McClure",gas_transport,42.22,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,29504a6970b0a8e1b142c40ddf2f1fde,1325484825,42.263264,-72.999041,0,1011
2639,2019-01-02 06:13:51,213161293389774,"Weimann, Kuhic and Beahan",shopping_pos,17.17,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,d4563b9c54108da677c7ebac7912bf52,1325484831,42.463879,-77.375263,0,14809
2640,2019-01-02 06:14:13,4988304376504,Jast-McDermott,shopping_pos,41.4,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,529c1ca1d439f5d67874a7ed288f819a,1325484853,41.885356,-74.115547,0,12419
2641,2019-01-02 06:15:58,6538441737335434,Kutch LLC,gas_transport,73.69,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,942de3548ae997c79580feb45b05cc27,1325484958,41.95097,-79.781176,0,16442
2642,2019-01-02 06:17:14,30328384440870,"Rodriguez, Yost and Jenkins",misc_net,1.68,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,3d72c3bca1dbe2c06ec0bafff7cb10a6,1325485034,39.772228,-93.815796,0,64625
2643,2019-01-02 06:18:15,502049568400,Cummerata-Jones,gas_transport,53.78,Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,1962-02-13,aadfd90f6c5f91e7ae88527f2e127954,1325485095,41.979318,-73.065723,0,6065
2644,2019-01-02 06:19:17,343668971234893,Kling Inc,gas_transport,44.27,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,9cc4bae08cda73bc569b9fe8b89d52f9,1325485157,34.27207,-81.618481,0,29108
2645,2019-01-02 06:20:16,6011438889172900,Wolf Inc,grocery_pos,191.41,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,18b4c764916e94e17de6ec4e6914bdd3,1325485216,34.559616,-91.196186,0,72069
2646,2019-01-02 06:23:17,2297447006766555,"Zieme, Bode and Dooley",gas_transport,71,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,2cd3685ea19cc381b25f3c61b120a31b,1325485397,40.738169,-89.457171,0,61571
2647,2019-01-02 06:26:55,2454076758463217,Goodwin-Nitzsche,grocery_pos,97.65,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,43a0765e51062163250c57cc6364503f,1325485615,46.997989,-93.80523,0,56672
2648,2019-01-02 06:28:55,4178097073221156,Pfeffer LLC,grocery_net,90.9,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,8eac3ea13735ad1fe0a51b97690e9aa3,1325485735,42.726503,-86.595755,0,
2649,2019-01-02 06:28:58,4998109455173950,Kutch-Hegmann,grocery_net,67.33,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,1ed20415366d5d28a5732861b21fc5dc,1325485738,39.055519,-94.898772,0,66012
2650,2019-01-02 06:29:03,3583293909206278,Cummings LLC,gas_transport,75.86,Deborah,Fisher,F,1911 Fisher Brook,Kirtland Afb,NM,87117,35.0203,-106.5503,310,"Surveyor, land/geomatics",1978-09-30,c0a518aaf828a49ce73c39cabd7f1df7,1325485743,35.198471,-106.791041,0,87120
2651,2019-01-02 06:29:22,4.90662865584091E+018,Erdman-Kertzmann,gas_transport,70.14,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,bd77df948e399268c690699482f2188c,1325485762,25.444417,-80.570662,0,33030
2652,2019-01-02 06:30:18,6011388901471808,Durgan-Auer,misc_net,69.7,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,84373b7ec3ed19a5d3d39f1afb736d27,1325485818,41.042418,-80.57429,0,44471
2653,2019-01-02 06:30:33,2248348993063230,"Bins, Balistreri and Beatty",shopping_pos,5.49,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,1960-08-05,97e526bcfedbbc0a5053f2fff333a116,1325485833,40.704093,-80.647011,0,44455
2654,2019-01-02 06:31:17,4710792708725663,Bartoletti-Wunsch,gas_transport,88.76,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723,41.229,-85.3244,7692,"Research officer, trade union",1986-12-13,5e84928afafea5ed1c8c11dda9e2f173,1325485877,40.513144,-85.855231,0,46986
2655,2019-01-02 06:35:46,676173792455,Dibbert and Sons,entertainment,6.81,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,d2c7b3330d633af1a525ab2134cd6b74,1325486146,33.458302,-117.876838,0,92651
2656,2019-01-02 06:35:56,4377338765909719,Bradtke PLC,grocery_pos,42.98,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,b3eb520f523b6b832b22ecddb368f20b,1325486156,36.635189,-83.784777,0,40965
2657,2019-01-02 06:36:00,4119762878330989,Maggio-Fahey,misc_pos,2.39,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,56fb6b65b9648ec5cdfcf28db454424b,1325486160,40.55965,-89.051598,0,61725
2658,2019-01-02 06:36:24,340953839692349,Kerluke PLC,misc_net,2.87,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,2be76988818ae66a5ab6b88455dde2e3,1325486184,42.423378,-82.907581,0,48225
2659,2019-01-02 06:38:32,4681699462969,Doyle Ltd,grocery_pos,37.69,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,a090773a51902ad316eecdf0f1a78632,1325486312,35.082519,-86.148538,0,37306
2660,2019-01-02 06:39:41,4800395067176717,"Olson, Becker and Koch",gas_transport,67.42,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,a9b5c5cc7fbe7944d68af122322a7d0f,1325486381,41.929427,-97.644914,0,68715
2661,2019-01-02 06:43:00,4449530933957323,Cartwright-Harris,grocery_pos,139.44,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,c75b5e49bb9c41003b46eda6aa0e7563,1325486580,38.457753,-122.285819,0,94599
2662,2019-01-02 06:43:44,374125201044065,Friesen-D'Amore,gas_transport,75.91,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,99822b250faad7c9695dd766d8c9b352,1325486624,38.229269,-77.527115,0,22407
2663,2019-01-02 06:45:29,30044330818990,Kling-Grant,grocery_net,66.29,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,e7d1b7fe0b9e17cf3827b91dc295c829,1325486729,27.179576,-81.111815,0,
2664,2019-01-02 06:46:55,503848303379,Barton Inc,grocery_pos,43.34,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,94300b6815de16bd6e62b831f7a2f548,1325486815,26.814546,-82.484886,0,
2665,2019-01-02 06:48:16,30328384440870,Hudson-Grady,shopping_pos,5.45,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,8ca164111932910d78e500ca9db7f8c9,1325486896,40.097885,-93.349023,0,64641
2666,2019-01-02 06:48:39,373043435942726,Lynch Ltd,shopping_pos,138.24,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981-03-04,343f19725c105bf08ecf97f18812766f,1325486919,29.027856,-96.636007,0,77957
2667,2019-01-02 06:50:35,4607072969078276,Ruecker Group,misc_net,9.67,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,a08dea31b98815cf0a01b6e5921dd7bf,1325487035,36.237673,-97.210076,0,73077
2668,2019-01-02 06:51:52,4428154703770710,Conroy-Cruickshank,gas_transport,54.28,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30,1a043af491049dd9a8fbbe89c09f89e8,1325487112,45.965982,-117.122254,0,
2669,2019-01-02 06:52:53,6524376634971418,"Eichmann, Bogan and Rodriguez",gas_transport,80.19,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",1952-12-05,5a1896dc355de13854d28eeef5f09ba5,1325487173,34.135157,-87.571097,0,35575
2670,2019-01-02 06:53:21,3592325941359225,Stamm-Witting,shopping_net,2.19,Ashley,Robinson,F,1007 Colton Forks,Hopewell,VA,23860,37.2876,-77.295,31970,Purchasing manager,1935-08-15,8540c83793a503dc111e82f137efa176,1325487201,38.035019,-77.244447,0,22427
2671,2019-01-02 06:53:51,3524574586339330,Dach-Borer,grocery_net,54.37,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633,-80.4031,105638,"Librarian, public",1986-05-07,535010240fb2fac317f67878bba439fb,1325487231,28.26455,-79.487099,0,
